ADDRESS,city,state,Metro,zip,price,sq ft,acreage,pricesqft,list-card-label,list-card-variable-text,walkscore,description,LATITUDE,LONGITUDE,bike_score,transit_score
4015 16th Ave SW,Seattle,WA,Seattle,98106,399950,2940.0,0.06749311295,136.037415,sqft lot,Sold 10/31/2019,40,Car-Dependent,47.567831,-122.355171,55,50
8451 24th Ave SW,Seattle,WA,Seattle,98106,407500,7679.0,0.1762855831,53.06680557,sqft lot,Sold 07/23/2020,74,Very Walkable,47.526729,-122.363457,60,58
9038 21st Ave SW,Seattle,WA,Seattle,98106,575000,7680.0,0.1763085399,74.86979167,sqft lot,Sold 07/27/2020,89,Very Walkable,47.52171,-122.360121,70,59
9200 16th Ave SW,Seattle,WA,Seattle,98106,580000,13068.0,0.3,44.3832262,acres lot,Sold 10/15/2019,88,Very Walkable,47.520783,-122.354771,71,57
9014 24th Ave SW,Seattle,WA,Seattle,98106,630000,7405.0,0.1699954086,85.07765024,sqft lot,Sold 06/14/2019,88,Very Walkable,47.522363,-122.362812,49,59
4142 19th Ave Sw,Seattle,WA,Seattle,98106,690000,3798.0,0.08719008264,181.6745656,sqft lot,Sold 10/28/2020,51,Somewhat Walkable,47.565301,-122.357672,81,51
5608 23rd Ave Sw,Seattle,WA,Seattle,98106,749000,10890.0,0.25,68.77869605,acres lot,Sold 03/21/2018,39,Car-Dependent,47.551877,-122.361675,45,45
9402 18th Ave SW,Seattle,WA,Seattle,98106,765000,9912.0,0.2275482094,77.17917676,sqft lot,Sold 04/30/2020,92,Walker's Paradise,47.519034,-122.35755,69,58
7716 Delridge Way SW,Seattle,WA,Seattle,98106,775000,9526.0,0.2186868687,81.35628805,sqft lot,Sold 01/31/2020,57,Somewhat Walkable,47.533094,-122.360048,49,48
1604 SW Henderson St,Seattle,WA,Seattle,98106,800000,7013.0,0.1609963269,114.0738628,sqft lot,Sold 09/30/2020,85,Very Walkable,47.523059,-122.355483,73,57
9222 Delridge Way SW,Seattle,WA,Seattle,98106,1300000,13939.2,0.32,93.26216713,acres lot,Sold 11/24/2020,92,Walker's Paradise,47.520336,-122.357401,70,58
3218 NW 61st St,Seattle,WA,Seattle,98107,636000,4808.0,0.1103764922,132.2795341,sqft lot,Sold 10/01/2019,65,Somewhat Walkable,47.673219,-122.399289,86,38
2007 NW 61st St,Seattle,WA,Seattle,98107,825000,3900.0,0.08953168044,211.5384615,sqft lot,Sold 10/04/2019,92,Walker's Paradise,47.672937,-122.382421,96,52
2627 NW 59th St,Seattle,WA,Seattle,98107,1020000,5000.0,0.1147842057,204.0,sqft lot,Sold 01/31/2020,93,Walker's Paradise,47.671422,-122.391336,91,50
926 NW Market St,Seattle,WA,Seattle,98107,1200000,5000.0,0.1147842057,240.0,sqft lot,Sold 02/18/2020,92,Walker's Paradise,47.668935,-122.369914,93,54
5456 Shilshole Ave NW,Seattle,WA,Seattle,98107,1250000,4791.0,0.1099862259,260.9058652,sqft lot,Sold 06/05/2019,97,Walker's Paradise,47.668009,-122.386449,96,52
1446 NW 53rd St,Seattle,WA,Seattle,98107,1350000,4791.0,0.1099862259,281.7783344,sqft lot,Sold 06/27/2018,96,Walker's Paradise,47.667388,-122.37572,97,54
6418 20th Ave NW,Seattle,WA,Seattle,98107,1500000,3049.0,0.06999540863,491.9645786,sqft lot,Sold 08/13/2020,88,Very Walkable,47.67577,-122.381925,95,46
902 NW 60th St,Seattle,WA,Seattle,98107,1550000,4791.0,0.1099862259,323.5232728,sqft lot,Sold 07/19/2018,82,Very Walkable,47.672579,-122.368969,89,52
4815 14th Ave S,Seattle,WA,Seattle,98108,29975,5000.0,0.1147842057,5.995,sqft lot,Sold 11/04/2019,75,Very Walkable,47.559754,-122.314388,83,54
1230 S Concord St,Seattle,WA,Seattle,98108,39000,5998.0,0.1376951331,6.502167389,sqft lot,Sold 02/07/2020,74,Very Walkable,47.524033,-122.316942,55,41
835 Concord,Seattle,WA,Seattle,98108,65000,4356.0,0.1,14.92194674,sqft lot,Sold 02/06/2018,67,Somewhat Walkable,47.523775,-122.322689,74,40
1040 S Director St,Seattle,WA,Seattle,98108,100000,3920.0,0.08999081726,25.51020408,sqft lot,Sold 10/04/2018,73,Very Walkable,47.522449,-122.318591,59,40
9129 8th Ave S,Seattle,WA,Seattle,98108,130500,5000.0,0.1147842057,26.1,sqft lot,Sold 11/20/2018,58,Somewhat Walkable,47.52184,-122.323284,59,38
3817 30th Ave S,Seattle,WA,Seattle,98108,145000,5000.0,0.1147842057,29.0,sqft lot,Sold 05/22/2020,77,Very Walkable,47.5661,-122.296,73,65
4524 12th Ave S,Seattle,WA,Seattle,98108,170000,4739.0,0.1087924702,35.87254695,sqft lot,Sold 12/06/2019,69,Somewhat Walkable,47.561565,-122.316902,81,55
1710 S Bennett St,Seattle,WA,Seattle,98108,175000,3049.0,0.06999540863,57.3958675,sqft lot,Sold 10/10/2019,63,Somewhat Walkable,47.554955,-122.309857,56,56
8903 10th,Seattle,WA,Seattle,98108,200000,14810.4,0.34,13.5040242,acres lot,Sold 02/06/2018,70,Very Walkable,47.523827,-122.320442,63,41
517 Sullivan,Seattle,WA,Seattle,98108,225000,3900.0,0.08953168044,57.69230769,sqft lot,Sold 10/10/2018,58,Somewhat Walkable,47.527237,-122.327437,69,40
6633 Carleton Ave S,Seattle,WA,Seattle,98108,270000,2565.0,0.05888429752,105.2631579,sqft lot,Sold 12/07/2019,60,Somewhat Walkable,47.543028,-122.321565,85,48
900 S Concord St,Seattle,WA,Seattle,98108,275000,24829.2,0.57,11.07566897,acres lot,Sold 02/09/2018,70,Very Walkable,47.523991,-122.320611,63,41
6714 Carleton Ave S,Seattle,WA,Seattle,98108,300000,5998.0,0.1376951331,50.01667222,sqft lot,Sold 06/01/2020,60,Somewhat Walkable,47.541868,-122.321587,85,48
9103 8th Ave S,Seattle,WA,Seattle,98108,425000,7274.0,0.1669880624,58.42727523,sqft lot,Sold 08/10/2020,58,Somewhat Walkable,47.522105,-122.323411,59,38
513 S Sullivan St,Seattle,WA,Seattle,98108,475000,3049.0,0.06999540863,155.7887832,sqft lot,Sold 08/30/2019,58,Somewhat Walkable,47.527082,-122.32757,69,40
517 S Sullivan St,Seattle,WA,Seattle,98108,475000,6899.0,0.158379247,68.85055805,sqft lot,Sold 08/30/2019,58,Somewhat Walkable,47.527336,-122.327898,69,40
6234 Stanley Ave S,Seattle,WA,Seattle,98108,500000,4500.0,0.1033057851,111.1111111,sqft lot,Sold 06/25/2019,73,Very Walkable,47.547481,-122.315004,86,51
6653 Carleton Ave S,Seattle,WA,Seattle,98108,705000,5662.0,0.1299816345,124.5143059,sqft lot,Sold 03/13/2020,60,Somewhat Walkable,47.542821,-122.321866,85,48
832 S Cloverdale St,Seattle,WA,Seattle,98108,800000,5998.0,0.1376951331,133.3777926,sqft lot,Sold 09/18/2020,67,Somewhat Walkable,47.52666,-122.321498,65,41
5810 17th Ave S,Seattle,WA,Seattle,98108,975000,7405.0,0.1699954086,131.667792,sqft lot,Sold 06/29/2020,55,Somewhat Walkable,47.550897,-122.310744,50,53
3019 S Angeline St,Seattle,WA,Seattle,98108,1200000,12632.4,0.29,94.9938254,acres lot,Sold 07/24/2020,87,Very Walkable,47.559152,-122.292841,56,65
6286 Ellis Ave S,Seattle,WA,Seattle,98108,3980000,5622.0,0.1290633609,707.9331199,sqft lot,Sold 06/01/2018,70,Very Walkable,47.545974,-122.318004,88,50
2622 Mayfair Ave N,Seattle,WA,Seattle,98109,270000,3998.0,0.09178145087,67.53376688,sqft lot,Sold 08/31/2018,84,Very Walkable,47.643923,-122.352461,64,64
2125 8th Ave N,Seattle,WA,Seattle,98109,475000,1838.0,0.04219467401,258.4330794,sqft lot,Sold 12/17/2020,71,Very Walkable,47.638671,-122.342495,72,66
2123 8th Ave N,Seattle,WA,Seattle,98109,1200000,3462.0,0.07947658402,346.6204506,sqft lot,Sold 06/30/2020,71,Very Walkable,47.638581,-122.342479,72,66
327 24th Ave E,Seattle,WA,Seattle,98112,800000,7405.0,0.1699954086,108.0351114,sqft lot,Sold 06/22/2018,89,Very Walkable,47.622217,-122.301608,64,57
834 NE 79th St #LOT20,Seattle,WA,Seattle,98115,285000,2909.0,0.06678145087,97.97181162,sqft lot,Sold 12/17/2018,84,Very Walkable,47.686245,-122.318782,79,54
827 NE 98th St,Seattle,WA,Seattle,98115,439500,5227.0,0.1199954086,84.08264779,sqft lot,Sold 12/17/2019,73,Very Walkable,47.700121,-122.319182,80,69
319 NE 89th St,Seattle,WA,Seattle,98115,575000,7405.0,0.1699954086,77.65023633,sqft lot,Sold 10/04/2019,66,Somewhat Walkable,47.692947,-122.324812,92,60
810 NE 69th St,Seattle,WA,Seattle,98115,610000,3776.0,0.08668503214,161.5466102,sqft lot,Sold 11/27/2019,94,Walker's Paradise,47.678977,-122.319522,85,68
7754 15th Ave NE,Seattle,WA,Seattle,98115,675000,2613.0,0.0599862259,258.3237658,sqft lot,Sold 09/04/2020,78,Very Walkable,47.686466,-122.311824,95,52
9220 1st Ave NE,Seattle,WA,Seattle,98115,710000,13503.6,0.31,52.57857164,acres lot,Sold 07/31/2020,59,Somewhat Walkable,47.696523,-122.328013,72,63
6811 50th Ave NE,Seattle,WA,Seattle,98115,975000,6098.0,0.1399908173,159.888488,sqft lot,Sold 10/19/2020,41,Car-Dependent,47.677908,-122.274639,56,51
2020 NE 85th St,Seattle,WA,Seattle,98115,1050000,5941.0,0.1363865932,176.7379229,sqft lot,Sold 12/28/2018,63,Somewhat Walkable,47.690565,-122.305867,90,52
6538 Latona Ave NE,Seattle,WA,Seattle,98115,1100000,5998.0,0.1376951331,183.3944648,sqft lot,Sold 05/01/2020,95,Walker's Paradise,47.676945,-122.326272,81,64
6307 12th Ave NE,Seattle,WA,Seattle,98115,1120000,3920.0,0.08999081726,285.7142857,sqft lot,Sold 11/06/2020,96,Walker's Paradise,47.674403,-122.315982,99,72
6544 Latona Ave NE,Seattle,WA,Seattle,98115,1200000,6000.0,0.1377410468,200.0,sqft lot,Sold 01/31/2020,95,Walker's Paradise,47.677085,-122.326401,81,64
6814 55th Ave Ne Y #Z,Seattle,WA,Seattle,98115,1400000,10018.0,0.2299816345,139.7484528,sqft lot,Sold 04/30/2019,37,Car-Dependent,47.6778,-122.268499,65,52
2100 2106 Ne 85th St,Seattle,WA,Seattle,98115,2250000,11761.2,0.27,191.3070095,acres lot,Sold 01/04/2019,63,Somewhat Walkable,47.690562,-122.305509,90,52
2362 Halleck Ave SW,Seattle,WA,Seattle,98116,195000,3118.0,0.07157943067,62.5400898,sqft lot,Sold 04/11/2019,50,Somewhat Walkable,47.582705,-122.400497,53,36
5400 SW Beach Drive Ter,Seattle,WA,Seattle,98116,265000,10454.0,0.2399908173,25.34914865,sqft lot,Sold 11/30/2018,32,Car-Dependent,47.558576,-122.400207,29,36
4841 51st Ave SW,Seattle,WA,Seattle,98116,462500,7405.0,0.1699954086,62.45779878,sqft lot,Sold 11/27/2019,48,Car-Dependent,47.558213,-122.397974,29,43
1029 California Ln SW,Seattle,WA,Seattle,98116,599950,13939.2,0.32,43.04049013,acres lot,Sold 08/17/2018,37,Car-Dependent,47.593005,-122.388451,69,38
2230 Bonair Pl SW,Seattle,WA,Seattle,98116,650000,3666.0,0.08415977961,177.3049645,sqft lot,Sold 11/29/2018,50,Somewhat Walkable,47.58366,-122.399764,53,36
2234 Bonair Pl SW,Seattle,WA,Seattle,98116,650000,3880.0,0.08907254362,167.5257732,sqft lot,Sold 11/29/2018,50,Somewhat Walkable,47.583566,-122.399856,53,36
4811 42nd Ave SW,Seattle,WA,Seattle,98116,805000,6969.0,0.1599862259,115.5115512,sqft lot,Sold 02/21/2020,97,Walker's Paradise,47.558882,-122.385916,57,52
4800 Erskine,Seattle,WA,Seattle,98116,1130000,7100.0,0.1629935721,159.1549296,sqft lot,Sold 01/07/2019,97,Walker's Paradise,47.558844,-122.387167,57,52
3604 61st Ave SW,Seattle,WA,Seattle,98116,1440000,11761.2,0.27,122.4364861,acres lot,Sold 06/03/2020,51,Somewhat Walkable,47.572089,-122.410469,56,35
8516 9th Ave NW,Seattle,WA,Seattle,98117,450000,5000.0,0.1147842057,90.0,sqft lot,Sold 02/15/2019,83,Very Walkable,47.691222,-122.368001,77,53
309 NW 89th St,Seattle,WA,Seattle,98117,453000,4800.0,0.1101928375,94.375,sqft lot,Sold 09/04/2020,87,Very Walkable,47.693302,-122.361095,87,54
8747 12th Ave NW,Seattle,WA,Seattle,98117,490000,4795.0,0.1100780533,102.189781,sqft lot,Sold 06/04/2018,82,Very Walkable,47.693448,-122.371723,76,54
338 NW 81st St,Seattle,WA,Seattle,98117,495000,4800.0,0.1101928375,103.125,sqft lot,Sold 08/12/2019,85,Very Walkable,47.687878,-122.362292,90,52
3308 NW 68th St,Seattle,WA,Seattle,98117,591000,4356.0,0.1,135.6749311,sqft lot,Sold 02/28/2020,57,Somewhat Walkable,47.678227,-122.400175,89,24
6721 33rd Ave NW,Seattle,WA,Seattle,98117,600000,3920.0,0.08999081726,153.0612245,sqft lot,Sold 01/17/2020,57,Somewhat Walkable,47.677674,-122.400015,89,24
7047 16th Ave NW,Seattle,WA,Seattle,98117,610000,4791.0,0.1099862259,127.3220622,sqft lot,Sold 08/14/2020,88,Very Walkable,47.681007,-122.377862,79,48
6747 15th Ave NW,Seattle,WA,Seattle,98117,770000,4350.0,0.09986225895,177.0114943,sqft lot,Sold 02/12/2020,89,Very Walkable,47.67909,-122.376942,81,48
8513 16th Ave NW,Seattle,WA,Seattle,98117,950000,4499.0,0.1032828283,211.1580351,sqft lot,Sold 07/15/2019,89,Very Walkable,47.691061,-122.378198,74,52
7017 15th Ave NW,Seattle,WA,Seattle,98117,1010000,4356.0,0.1,231.8640955,sqft lot,Sold 03/11/2020,88,Very Walkable,47.680089,-122.377131,79,48
8502 30th Ave NW,Seattle,WA,Seattle,98117,1150000,4356.0,0.1,264.0036731,sqft lot,Sold 09/05/2018,54,Somewhat Walkable,47.690734,-122.395663,80,44
7330 13th Ave NW,Seattle,WA,Seattle,98117,1810000,4791.0,0.1099862259,377.7916928,sqft lot,Sold 08/19/2019,83,Very Walkable,47.682407,-122.372231,74,49
39xx Pilgrim,Seattle,WA,Seattle,98118,49500,7500.0,0.1721763085,6.6,sqft lot,Sold 11/06/2018,79,Very Walkable,47.5403,-122.276,83,65
4803 44th Ave S,Seattle,WA,Seattle,98118,49975,7405.0,0.1699954086,6.748818366,sqft lot,Sold 06/21/2019,84,Very Walkable,47.558445,-122.278421,77,55
9050 Seward Park Ave S,Seattle,WA,Seattle,98118,53750,307098.0,7.05,0.1750255619,acres lot,Sold 02/26/2018,81,Very Walkable,47.521699,-122.263905,51,48
33rd Ave S,Seattle,WA,Seattle,98118,85000,8041.0,0.1845959596,10.57082452,sqft lot,Sold 11/13/2019,86,Very Walkable,47.564405,-122.291327,67,64
9811 Rainier Ave S,Seattle,WA,Seattle,98118,100000,5336.0,0.1224977043,18.74062969,sqft lot,Sold 04/12/2019,38,Car-Dependent,47.514288,-122.252133,25,45
4204 S Lucile St,Seattle,WA,Seattle,98118,150000,3088.0,0.07089072544,48.57512953,sqft lot,Sold 09/19/2019,86,Very Walkable,47.552661,-122.279182,73,53
4523 Rainier Ave S,Seattle,WA,Seattle,98118,150000,4016.0,0.09219467401,37.35059761,sqft lot,Sold 04/23/2019,93,Walker's Paradise,47.562133,-122.288152,74,62
8421 Rainier Pl S,Seattle,WA,Seattle,98118,150000,4626.0,0.1061983471,32.42542153,sqft lot,Sold 01/28/2019,83,Very Walkable,47.527166,-122.270217,75,60
4677 S Willow St,Seattle,WA,Seattle,98118,173000,8616.0,0.1977961433,20.07892293,sqft lot,Sold 08/06/2018,70,Somewhat Walkable,47.540417,-122.272232,64,63
3631 S Findlay St,Seattle,WA,Seattle,98118,235000,3484.0,0.07998163453,67.45120551,sqft lot,Sold 10/23/2018,85,Very Walkable,47.551766,-122.286904,76,57
4317 S Morgan St,Seattle,WA,Seattle,98118,261000,3680.0,0.08448117539,70.92391304,sqft lot,Sold 08/15/2018,84,Very Walkable,47.544038,-122.279016,84,64
8645 37th,Seattle,WA,Seattle,98118,280000,13068.0,0.3,21.42638506,acres lot,Sold 05/09/2018,27,Car-Dependent,47.524429,-122.286128,53,60
4606 50th Ave S,Seattle,WA,Seattle,98118,309000,4791.0,0.1099862259,64.49592987,sqft lot,Sold 11/13/2019,66,Somewhat Walkable,47.561504,-122.270325,79,39
4204 Letitia Ave S,Seattle,WA,Seattle,98118,340000,3001.0,0.06889348026,113.2955681,sqft lot,Sold 09/24/2020,86,Very Walkable,47.565331,-122.289438,68,62
9921 Arrowsmith Ave S,Seattle,WA,Seattle,98118,425000,5662.0,0.1299816345,75.06181561,sqft lot,Sold 06/05/2020,38,Car-Dependent,47.512097,-122.251016,24,46
4406 S Webster St,Seattle,WA,Seattle,98118,449500,7483.0,0.1717860422,60.06949085,sqft lot,Sold 07/02/2019,79,Very Walkable,47.535479,-122.277578,83,66
8424 39th Ave S,Seattle,WA,Seattle,98118,455000,10075.0,0.2312901745,45.16129032,sqft lot,Sold 06/04/2019,57,Somewhat Walkable,47.52711,-122.283231,46,62
9406 51st Ave S,Seattle,WA,Seattle,98118,489000,6969.0,0.1599862259,70.16788635,sqft lot,Sold 02/14/2018,80,Very Walkable,47.51797,-122.269532,67,58
3614 S Findlay St,Seattle,WA,Seattle,98118,499950,6098.0,0.1399908173,81.98589702,sqft lot,Sold 09/30/2020,85,Very Walkable,47.552206,-122.287545,76,57
4454 S Trenton St,Seattle,WA,Seattle,98118,502000,5662.0,0.1299816345,88.66125044,sqft lot,Sold 09/24/2020,76,Very Walkable,47.524395,-122.276187,75,62
5052 Renton Ave S,Seattle,WA,Seattle,98118,515000,8712.0,0.2,59.11386593,sqft lot,Sold 04/10/2019,93,Walker's Paradise,47.555821,-122.287025,66,61
7971 Martin Luther King Jr Way S,Seattle,WA,Seattle,98118,528505,31363.2,0.72,16.85111851,acres lot,Sold 01/17/2018,62,Somewhat Walkable,47.529413,-122.281134,67,62
4918 S Willow St,Seattle,WA,Seattle,98118,549950,40075.2,0.92,13.72295085,acres lot,Sold 08/28/2020,71,Very Walkable,47.541242,-122.270834,65,61
7527 43rd Ave S,Seattle,WA,Seattle,98118,565000,6329.0,0.1452938476,89.27160689,sqft lot,Sold 03/27/2018,85,Very Walkable,47.534426,-122.279485,84,66
3548 S Morgan St,Seattle,WA,Seattle,98118,650000,18730.8,0.43,34.70220172,acres lot,Sold 12/18/2020,90,Very Walkable,47.54474,-122.28663,83,63
7712 Mlk Jr Way S,Seattle,WA,Seattle,98118,650000,9147.0,0.2099862259,71.06155024,sqft lot,Sold 05/03/2019,80,Very Walkable,47.533022,-122.280213,83,66
7350 Martin Luther King Jr Way S,Seattle,WA,Seattle,98118,672500,7405.0,0.1699954086,90.81701553,sqft lot,Sold 03/31/2020,85,Very Walkable,47.535718,-122.280154,84,66
6333 51st Ave S,Seattle,WA,Seattle,98118,675000,11325.6,0.26,59.59949142,acres lot,Sold 11/05/2019,67,Somewhat Walkable,47.545074,-122.270884,53,57
7700 Martin Luther King Jr Way S,Seattle,WA,Seattle,98118,775000,6547.0,0.1502984389,118.3748282,sqft lot,Sold 09/30/2020,80,Very Walkable,47.533246,-122.280422,83,66
4068 S Myrtle St,Seattle,WA,Seattle,98118,850000,7906.0,0.181496786,107.5132811,sqft lot,Sold 09/30/2019,86,Very Walkable,47.539087,-122.281085,84,66
4736 35th Ave S,Seattle,WA,Seattle,98118,1120000,6098.0,0.1399908173,183.666776,sqft lot,Sold 10/21/2019,95,Walker's Paradise,47.559614,-122.288475,80,64
5400 Mlk Jr Way S,Seattle,WA,Seattle,98118,1480000,12196.8,0.28,121.3433032,acres lot,Sold 03/16/2018,81,Very Walkable,47.553054,-122.288453,78,61
8331 Wabash Ave S,Seattle,WA,Seattle,98118,1500000,16117.2,0.37,93.06827489,acres lot,Sold 02/13/2019,83,Very Walkable,47.528207,-122.268817,75,60
4730 38th Ave S,Seattle,WA,Seattle,98118,1550000,13503.6,0.31,114.7842057,acres lot,Sold 05/07/2019,94,Walker's Paradise,47.559936,-122.284563,74,61
5721 35th #S,Seattle,WA,Seattle,98118,2100000,66211.2,1.52,31.71668842,acres lot,Sold 08/11/2018,81,Very Walkable,47.550262,-122.28921,76,57
7324 Martin Luther King Jr Way S,Seattle,WA,Seattle,98118,2670000,14810.4,0.34,180.2787231,acres lot,Sold 08/13/2020,87,Very Walkable,47.536141,-122.280305,84,66
5231 Rainier Ave S,Seattle,WA,Seattle,98118,2990000,12196.8,0.28,245.1462679,acres lot,Sold 05/30/2018,92,Walker's Paradise,47.554797,-122.282739,58,58
1113 W Howe St #B,Seattle,WA,Seattle,98119,435000,1790.0,0.04109274564,243.0167598,sqft lot,Sold 06/10/2019,82,Very Walkable,47.635987,-122.372179,75,59
3031 3rd Ave W,Seattle,WA,Seattle,98119,749950,3955.0,0.0907943067,189.6207332,sqft lot,Sold 03/19/2019,75,Very Walkable,47.647566,-122.361276,67,64
3039 Humes Pl W,Seattle,WA,Seattle,98119,873852,5662.0,0.1299816345,154.3362769,sqft lot,Sold 07/23/2019,72,Very Walkable,47.647648,-122.36323,63,63
2257 14th Ave W,Seattle,WA,Seattle,98119,925000,3937.0,0.09038108356,234.9504699,sqft lot,Sold 08/08/2018,76,Very Walkable,47.640251,-122.375296,77,57
2204 12th Ave W,Seattle,WA,Seattle,98119,1300000,12196.8,0.28,106.5853339,acres lot,Sold 09/04/2020,82,Very Walkable,47.638908,-122.372205,60,59
3406 15th Ave W,Seattle,WA,Seattle,98119,3200000,5662.0,0.1299816345,565.1713176,sqft lot,Sold 01/25/2019,73,Very Walkable,47.650501,-122.375814,70,56
1406 3rd Ave W,Seattle,WA,Seattle,98119,3700000,9583.0,0.2199954086,386.1003861,sqft lot,Sold 01/04/2019,88,Very Walkable,47.631617,-122.36025,51,59
318 W Galer St,Seattle,WA,Seattle,98119,4500000,3600.0,0.0826446281,1250.0,sqft lot,Sold 01/22/2018,86,Very Walkable,47.632485,-122.361967,58,59
22 15th Ave #15,Seattle,WA,Seattle,98122,25000,1630886.4,37.44,0.0153290873,acres lot,Sold 05/31/2019,92,Walker's Paradise,47.601831,-122.312879,84,87
345 16th Ave,Seattle,WA,Seattle,98122,110000,9448.0,0.2168962351,11.6426757,sqft lot,Sold 09/11/2018,86,Very Walkable,47.605582,-122.311951,87,79
705 20th Ave,Seattle,WA,Seattle,98122,294000,2400.0,0.05509641873,122.5,sqft lot,Sold 04/05/2019,83,Very Walkable,47.60819,-122.306522,90,67
201 Euclid Ave,Seattle,WA,Seattle,98122,300000,8010.0,0.1838842975,37.45318352,sqft lot,Sold 02/12/2018,73,Very Walkable,47.603288,-122.289024,69,53
128 24th Ave,Seattle,WA,Seattle,98122,350000,4399.0,0.1009871442,79.56353717,sqft lot,Sold 04/17/2019,88,Very Walkable,47.602528,-122.300695,93,67
928 25th Ave,Seattle,WA,Seattle,98122,375000,3600.0,0.0826446281,104.1666667,sqft lot,Sold 01/08/2020,91,Walker's Paradise,47.610935,-122.299822,96,59
4 33rd Ave,Seattle,WA,Seattle,98122,380000,4000.0,0.09182736455,95.0,sqft lot,Sold 01/07/2020,77,Very Walkable,47.60558,-122.290721,72,54
414 30th Ave,Seattle,WA,Seattle,98122,500000,3637.0,0.08349403122,137.4759417,sqft lot,Sold 01/22/2019,77,Very Walkable,47.605416,-122.293477,78,56
934 Martin Luther King Jr Way,Seattle,WA,Seattle,98122,550000,5479.0,0.1257805326,100.3832816,sqft lot,Sold 01/10/2020,90,Walker's Paradise,47.61123,-122.295768,93,57
1601 E Jefferson St,Seattle,WA,Seattle,98122,640000,4800.0,0.1101928375,133.3333333,sqft lot,Sold 02/28/2020,86,Very Walkable,47.605936,-122.311324,87,80
2616 E Cherry St,Seattle,WA,Seattle,98122,700000,2700.0,0.06198347107,259.2592593,sqft lot,Sold 04/12/2019,86,Very Walkable,47.608179,-122.298089,98,58
